41.5333333333	12.7
41.4938888889	12.7758333333
41.3333333333	13.0833333333
41.2861111111	13.2305555556
41.0888888889	13.9666666667
41.0575	14.085
41.0241666667	14.1619444444
40.9280555556	14.3836111111
40.9416666667	14.5638888889
40.9736111111	14.9986111111
41.0025	15.1713888889
41.0075	15.2333333333
41.1077777778	15.1713888889
41.2	15.1166666667
41.2666666667	14.8833333333
41.4166666667	14.3833333333
42.1663888889	13.7575
42.2708333333	13.6647222222
42.3419444444	13.6016666667
42.5319444444	13.4313888889
42.2488888889	12.5988888889
42.1711111111	12.0547222222
42.0433333333	12.16
41.8038888889	12.2375
41.7416666667	12.3252777778
41.6208333333	12.4938888889
41.5333333333	12.7
