41.2861111111	13.2305555556
41.3333333333	13.0833333333
41.2980555556	12.9
41.2244444444	12.5322222222
40.8	12.3833333333
40.5	12.4166666667
40.2047222222	13.0130555556
39.4216666667	13.7966666667
39.3041666667	14.2669444444
39.8075	14.7508333333
40.0130555556	14.9852777778
40.1394444444	15.1269444444
40.2305555556	15.3472222222
40.3444444444	15.6186111111
40.6044444444	15.4691666667
40.6905555556	15.4172222222
41.0075	15.2333333333
41.0025	15.1713888889
40.9736111111	14.9986111111
40.9416666667	14.5638888889
40.9280555556	14.3836111111
41.0241666667	14.1619444444
41.0575	14.085
41.0888888889	13.9666666667
41.2861111111	13.2305555556
