39.3041666667	14.2669444444
39.4216666667	13.7966666667
38.75	13.6833333333
38.5422222222	13.6575
38.4758333333	13.6233333333
38.1905555556	13.4788888889
38.1333333333	13.45
38.0411111111	13.7633333333
37.8775	13.6680555556
37.7166666667	13.575
37.5333333333	14.2916666667
36.9302777778	14.2008333333
36.9	14.25
36.8627777778	14.3927777778
36.8333333333	14.5166666667
36.5	14.4555555556
36.5	14.8333333333
36.5	15.0
36.5	15.6166666667
36.5	16.0
36.5	16.4513888889
36.5	16.8572222222
36.5	17.4258333333
36.5	17.7730555556
36.5	18.3333333333
36.5	19.0
36.7666666667	19.0
36.9666666667	19.0
37.4	19.0
37.75	19.0
38.3422222222	19.0
38.3425	18.4463888889
38.6588888889	17.2683333333
38.6869444444	17.2033333333
39.0711111111	16.3894444444
39.615	16.0391666667
39.7763888889	15.9441666667
40.1333333333	15.7402777778
40.3444444444	15.6186111111
40.2305555556	15.3472222222
40.1394444444	15.1269444444
40.0130555556	14.9852777778
39.8075	14.7508333333
39.3041666667	14.2669444444
