43.6083333333	9.92222222222
43.5530555556	9.76833333333
43.5294444444	9.6625
43.5047222222	9.53
43.1727777778	9.75
42.9538888889	9.75
42.8227777778	9.75
42.6213888889	9.75
42.5008333333	9.75
42.4116666667	9.75
42.3258333333	9.75
41.9333333333	9.75
41.7905555556	9.75
41.75	9.75
41.7333333333	9.75
41.7333333333	10.6833333333
41.7333333333	11.0333333333
41.8038888889	11.0975
42.0786111111	11.3313888889
42.1380555556	11.4019444444
42.2472222222	11.5322222222
42.5394444444	11.1033333333
42.8522222222	10.6925
43.0722222222	10.4208333333
43.13	10.35
43.2666666667	10.3344444444
43.3463888889	10.3252777778
43.5886111111	10.2972222222
43.5891666667	10.2969444444
43.6772222222	10.3905555556
43.6575	10.2808333333
43.6205555556	10.0788888889
43.6083333333	9.92222222222
