43.9016666667	10.7863888889
43.7633333333	10.5405555556
43.6772222222	10.3905555556
43.5891666667	10.2969444444
43.5886111111	10.2972222222
43.3463888889	10.3252777778
43.2666666667	10.3344444444
43.13	10.35
43.0722222222	10.4208333333
42.8522222222	10.6925
42.5394444444	11.1033333333
42.2472222222	11.5322222222
42.215	11.7325
42.1711111111	12.0547222222
42.2488888889	12.5988888889
42.5319444444	13.4313888889
42.8775	13.1191666667
42.9058333333	13.0472222222
43.0516666667	12.6777777778
43.2169444444	12.3913888889
43.2583333333	12.3186111111
43.33	12.1933333333
43.3733333333	12.1161111111
43.4436111111	11.9902777778
43.5088888889	11.8772222222
43.6769444444	11.6366666667
43.6836111111	11.56
43.6944444444	11.5111111111
43.7186111111	11.5055555556
43.81	11.2005555556
43.9111111111	11.1113888889
44.0272222222	11.0033333333
43.9213888889	10.8166666667
43.9016666667	10.7863888889
